"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","attack","level"
0,"tcp","name","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,4,0,0,1,1,0.02,0.06,0,255,4,0.02,0.07,0,0,0,0,1,1,"neptune",20
0,"tcp","nnsp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,1,1,0,0,0.11,0.16,0,255,4,0.02,0.15,0,0,1,1,0,0,"neptune",18
0,"tcp","nnsp","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,15,0,0,1,1,0.11,0.06,0,255,15,0.06,0.05,0,0,0,0,1,1,"neptune",20
0,"tcp","link","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,6,1,1,0,0,0.04,0.1,0,255,6,0.02,0.09,0,0,1,1,0,0,"neptune",19
0,"tcp","netbios_dgm","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1,0,0,1,1,0,0.06,0,255,1,0,0.07,0,0,0,0,1,1,"neptune",19
0,"tcp","ftp_data","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.07,0,0,0,0,0.99,1,"neptune",18
0,"tcp","Z39_50","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,5,1,1,0,0,0.02,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,"neptune",20
0,"tcp","courier","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,20,0,0,1,1,0.18,0.05,0,255,20,0.08,0.05,0,0,0,0,1,1,"neptune",19
0,"tcp","http_443","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,"neptune",20
0,"tcp","supdup","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,16,0,0,1,1,0.07,0.07,0,255,16,0.06,0.08,0,0,0,0,1,1,"neptune",19
0,"tcp","echo","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,20,1,1,0,0,0.08,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,"neptune",20
