"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","attack","level"
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0.01,0,"guess_passwd",18
4,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,243,0.95,0.01,0,0,0,0,0.02,0,"guess_passwd",17
0,"tcp","telnet","SF",119,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,45,0.18,0.02,0,0,0,0,0.01,0.04,"guess_passwd",11
0,"tcp","pop_3","SF",30,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,47,10,0.21,0.11,0.02,0,0,0,0,0,"guess_passwd",4
4,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,135,0.53,0.02,0,0,0,0,0.17,0,"guess_passwd",16
4,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,240,0.94,0.02,0,0,0,0,0.02,0,"guess_passwd",18
0,"tcp","ftp","SF",26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,79,45,0.57,0.05,0.01,0,0,0,0,0,"guess_passwd",7
0,"tcp","pop_3","SF",30,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,37,6,0.16,0.14,0.03,0,0,0,0,0,"guess_passwd",2
3,"tcp","pop_3","SF",30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,217,0.85,0.04,0,0,0,0,0,0,"guess_passwd",17
0,"tcp","telnet","SF",125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,21,0.08,0.02,0,0,0,0,0,0.05,"guess_passwd",8
0,"tcp","telnet","SF",124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,24,0.09,0.02,0,0,0,0,0,0.04,"guess_passwd",9
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,211,0.83,0.02,0,0,0,0,0.04,0,"guess_passwd",17
0,"tcp","ftp","SF",26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,162,77,0.48,0.02,0.01,0,0,0,0,0,"guess_passwd",7
0,"tcp","telnet","SF",123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,199,0.78,0.02,0,0,0,0,0.02,0.03,"guess_passwd",15
0,"tcp","telnet","SF",122,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,172,0.67,0.02,0,0,0,0,0.02,0.03,"guess_passwd",15
4,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,180,161,0.89,0.02,0.01,0,0,0,0.06,0,"guess_passwd",11
1,"tcp","telnet","RSTO",123,177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,4,0.02,0.35,0,0,0,0,0.65,0.5,"guess_passwd",13
4,"tcp","pop_3","SF",28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,247,0.97,0.01,0,0,0,0,0.02,0,"guess_passwd",18
4,"tcp","pop_3","SF",32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,157,0.62,0.02,0,0,0,0,0.13,0,"guess_passwd",14
