"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","attack","level"
0,"udp","domain_u","SF",44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,137,0,0,0,0,0.99,0.01,0,255,197,0.77,0.01,0,0,0,0,0,0,"normal",18
0,"tcp","auth","SF",10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,"normal",17
0,"udp","private","SF",54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,"normal",17
0,"tcp","http","SF",308,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,1,0,0.17,255,151,0.59,0.02,0,0,0.19,0.32,0.12,0.21,"normal",18
0,"tcp","smtp","SF",1565,492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,255,13,0.05,0.01,0,0,0,0,0.03,0,"normal",18
0,"udp","domain_u","SF",46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal",18
0,"udp","private","SF",53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0,"normal",17
0,"udp","other","SF",115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,1,0,0,255,31,0.12,0.04,0.17,0,0,0,0.07,0,"normal",16
0,"udp","private","SF",52,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,"normal",17
0,"udp","domain_u","SF",45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,201,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,"normal",18
0,"tcp","http","SF",199,12884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,1,0,0.06,48,48,1,0,0.02,0,0,0,0,0,"normal",20
0,"tcp","http","SF",344,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.44,255,250,0.98,0.01,0,0,0.21,0.21,0.56,0.58,"normal",17
0,"tcp","http","SF",228,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,143,0.56,0.2,0,0,0.01,0.01,0.39,0.01,"normal",18
0,"udp","private","SF",54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,"normal",17
0,"tcp","smtp","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,200,84,0.27,0.03,0,0.02,0,0,0.01,0.02,"normal",17
0,"udp","private","SF",105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,153,152,0.99,0.01,0.01,0,0,0,0,0,"normal",19
38701,"tcp","smtp","S2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.33,0,0,1,0,1,54,196,0.81,0.06,0.02,0.01,0.09,0.02,0,0.01,"normal",18
