"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","attack","level"
0,"tcp","uucp","RSTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,12,0,0,1,1,0.1,0.06,0,255,12,0.05,0.05,0,0,0,0,1,1,"neptune",19
0,"tcp","uucp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,1,0,0,0.01,0.06,0,255,1,0,0.06,0,0,1,1,0,0,"neptune",19
0,"tcp","discard","RSTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.06,0,0,0,0,1,1,"neptune",19
0,"tcp","netbios_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,20,1,1,0,0,0.12,0.09,0,255,20,0.08,0.1,0,0,1,1,0,0,"neptune",18
0,"tcp","systat","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,13,0,0,1,1,0.06,0.06,0,255,13,0.05,0.07,0,0,0,0,1,1,"neptune",18
0,"tcp","uucp_path","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,16,0,0,1,1,0.06,0.07,0,255,16,0.06,0.07,0,0,0,0,1,1,"neptune",20
0,"tcp","imap4","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,9,0,0,1,1,0.06,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,"neptune",20
0,"tcp","domain","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,12,0,0,1,1,0.04,0.06,0,255,12,0.05,0.06,0,0,0,0,1,1,"neptune",20
0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,1,1,0,0,0.62,0.08,0,255,68,0.27,0.02,0.01,0,0.97,1,0,0,"neptune",18
0,"tcp","http_443","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,15,0,0,1,1,0.14,0.07,0,255,15,0.06,0.06,0,0,0,0,1,1,"neptune",18
