"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","attack","level"
0,"icmp","ecr_i","SF",20008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,192,44,0.23,0.05,0.3,0,0,0,0,0,"normal",10
0,"tcp","ftp_data","SF",868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,117,0.46,0.02,0.46,0,0,0,0,0,"normal",20
0,"udp","domain_u","SF",45,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,155,0,0,0,0,0.99,0.01,0,255,253,0.99,0.01,0.01,0,0,0,0,0,"normal",18
0,"tcp","smtp","SF",0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,120,196,0.78,0.03,0.01,0.01,0,0,0.01,0.02,"normal",18
0,"udp","private","SF",54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,"normal",17
0,"udp","private","SF",105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,"normal",20
0,"udp","domain_u","SF",46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,170,0,0,0,0,1,0,0.01,255,214,0.84,0.01,0.01,0,0,0,0,0,"normal",18
0,"tcp","http","SF",232,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0.15,255,226,0.89,0.01,0,0,0,0,0.03,0,"normal",18
0,"udp","domain_u","SF",44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205,0,0,0,0,1,0,0,255,243,0.95,0.01,0.01,0,0,0,0,0,"normal",18
0,"tcp","ftp_data","SF",276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,109,0.43,0.02,0.43,0,0,0,0,0,"normal",20
0,"udp","domain_u","SF",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,215,0.84,0.01,0,0,0,0,0.07,0,"normal",18
0,"tcp","ftp_data","SF",740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,219,59,0.27,0.02,0.27,0,0,0,0.01,0,"normal",20
0,"udp","private","SF",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,"normal",20
0,"udp","private","SF",46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,1,0,0,255,255,1,0,0.44,0,0,0,0,0,"normal",14
0,"udp","private","SF",105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0.01,0,0,0,0,0,"normal",19
0,"udp","private","SF",47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,1,0,0,255,255,1,0,0.53,0,0,0,0,0,"normal",14
0,"udp","private","SF",52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,"normal",17
0,"udp","private","SF",105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,241,239,0.99,0.01,0,0,0,0,0,0,"normal",16
0,"udp","domain_u","SF",44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,394,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal",18
0,"udp","private","SF",46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,0,255,255,1,0,0.14,0,0,0,0,0,"normal",13
0,"udp","private","SF",54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,"normal",17
